,name,origin
2324,Quattrucci,Italian
2325,Quercia,Italian
2326,Querin,Italian
2327,Quilici,Italian
2328,Quintiliani,Italian
2329,Quinto,Italian
2330,Quinto,Italian
2331,Rabito,Italian
2332,Racanelli,Italian
2333,Racca,Italian
2334,Raccio,Italian
2335,Racioppi,Italian
2336,Raciti,Italian
2337,Raco,Italian
2338,Radice,Italian
2339,Rado,Italian
2340,Radosta,Italian
2341,Raffa,Italian
2342,Raffa,Italian
2343,Raffaele,Italian
2344,Raffaelli,Italian
2345,Raffetto,Italian
2346,Raffin,Italian
2347,Raffo,Italian
2348,Raffo,Italian
2349,Ragazzo,Italian
2350,Rassi,Italian
2351,Rastelli,Italian
2352,Ratta,Italian
2353,Ratti,Italian
2354,Ratto,Italian
2355,Ratto,Italian
2356,Rau,Italian
2357,Rauseo,Italian
2358,Razza,Italian
2359,Razza,Italian
2360,Razza,Italian
2361,Razzano,Italian
2362,Re,Italian
2363,Reale,Italian
2364,Reali,Italian
2365,Realmuto,Italian
2366,Rebecca,Italian
2367,Recchia,Italian
2368,Recchio,Italian
2369,Recine,Italian
2370,Recla,Italian
2371,Recupero,Italian
2372,Reda,Italian
2373,Reda,Italian
2374,Rega,Italian
2375,Regalia,Italian
2376,Reggio,Italian
2377,Regina,Italian
2378,Regina,Italian
2379,Reginato,Italian
2380,Regis,Italian
2381,Reina,Italian
2382,Reino,Italian
2383,Reitano,Italian
2384,Reitano,Italian
2385,Rella,Italian
2386,Renaldi,Italian
2387,Renaldo,Italian
2388,Renda,Italian
2389,Rende,Italian
2390,Rendina,Italian
2391,Rendine,Italian
2392,Renzetti,Italian
2393,Renzi,Italian
2394,Renzo,Italian
2395,Renzoni,Italian
2396,Renzulli,Italian
2397,Reo,Italian
2398,Repetti,Italian
2399,Repetto,Italian
2400,Riso,Italian
2401,Rispoli,Italian
2402,Rispoli,Italian
2403,Risso,Italian
2404,Ristaino,Italian
2405,Rita,Italian
2406,Ritacco,Italian
2407,Riva,Italian
2408,Rivelli,Italian
2409,Rivera,Italian
2410,Riviello,Italian
2411,Riviera,Italian
2412,Rizza,Italian
2413,Rizzi,Italian
2414,Rizzi,Italian
2415,Rizzio,Italian
2416,Rizzo,Italian
2417,Rizzolo,Italian
2418,Rizzotti,Italian
2419,Rizzotto,Italian
2420,Robello,Italian
2421,Roberti,Italian
2422,Roberto,Italian
2423,Robino,Italian
2424,Robustelli,Italian
2425,Rocca,Italian
2426,Roccaforte,Italian
2427,Rocchi,Italian
2428,Rocchi,Italian
2429,Rocchio,Italian
2430,Rocco,Italian
2431,Rodia,Italian
2432,Rodino,Italian
2433,Rolando,Italian
2434,Rolla,Italian
2435,Rolleri,Italian
2436,Rolli,Italian
2437,Roma,Italian
2438,Romagnoli,Italian
2439,Romanelli,Italian
2440,Romanello,Italian
2441,Romani,Italian
2442,Romaniello,Italian
2443,Romano,Italian
2444,Romano,Italian
2445,Romeo,Italian
2446,Romito,Italian
2447,Ronca,Italian
2448,Ronchetti,Italian
2449,Ronchetto,Italian
2450,Rovito,Italian
2451,Rozzi,Italian
2452,Rozzi,Italian
2453,Rua,Italian
2454,Rubano,Italian
2455,Rubbo,Italian
2456,Ruberti,Italian
2457,Ruberto,Italian
2458,Rubin,Italian
2459,Rubino,Italian
2460,Rucci,Italian
2461,Ruffini,Italian
2462,Ruffino,Italian
2463,Ruffolo,Italian
2464,Rufo,Italian
2465,Rugani,Italian
2466,Ruggeri,Italian
2467,Ruggero,Italian
2468,Ruggiano,Italian
2469,Ruggieri,Italian
2470,Ruggiero,Italian
2471,Ruggirello,Italian
2472,Ruisi,Italian
2473,Rulli,Italian
2474,Rullo,Italian
2475,Runco,Italian
2476,Runfola,Italian
2477,Ruocco,Italian
2478,Ruotolo,Italian
2479,Ruscio,Italian
2480,Ruscitti,Italian
2481,Rusco,Italian
2482,Rusconi,Italian
2483,Russi,Italian
2484,Russi,Italian
2485,Russo,Italian
2486,Russomanno,Italian
2487,Ruta,Italian
2488,Rutigliano,Italian
2489,Ruvolo,Italian
2490,Ruzzo,Italian
2491,Sabatelli,Italian
2492,Sabatine,Italian
2493,Sabatini,Italian
2494,Sabatino,Italian
2495,Sabbatini,Italian
2496,Sabella,Italian
2497,Sabetta,Italian
2498,Sabino,Italian
2499,Saccente,Italian
2500,Sangiovanni,Italian
2501,Sanguinetti,Italian
2502,Sani,Italian
2503,Sanna,Italian
2504,Sano,Italian
2505,Sansalone,Italian
2506,Sansone,Italian
2507,Sant,Italian
2508,Santa Croce,Italian
2509,Santa Maria,Italian
2510,Santagata,Italian
2511,Santaniello,Italian
2512,Santarelli,Italian
2513,Santarsiero,Italian
2514,Santavicca,Italian
2515,Santel,Italian
2516,Santell,Italian
2517,Santella,Italian
2518,Santelli,Italian
2519,Santeramo,Italian
2520,Santi,Italian
2521,Santilli,Italian
2522,Santillo,Italian
2523,Santini,Italian
2524,Santino,Italian
2525,Santo,Italian
2526,Santo Pietro,Italian
2527,Santo Pietro,Italian
2528,Santoli,Italian
2529,Santomauro,Italian
2530,Santone,Italian
2531,Santoni,Italian
2532,Santora,Italian
2533,Santore,Italian
2534,Santorelli,Italian
2535,Santori,Italian
2536,Santoriello,Italian
2537,Santostefano,Italian
2538,Santosuosso,Italian
2539,Santucci,Italian
2540,Sanzo,Italian
2541,Sanzone,Italian
2542,Saponaro,Italian
2543,Sapone,Italian
2544,Saporito,Italian
2545,Saputo,Italian
2546,Saracco,Italian
2547,Saracco,Italian
2548,Saracco,Italian
2549,Saraceno,Italian
2550,Scaccia,Italian
2551,Scaccia,Italian
2552,Scacco,Italian
2553,Scagnelli,Italian
2554,Scala,Italian
2555,Scalera,Italian
2556,Scalera,Italian
2557,Scaletta,Italian
2558,Scalone,Italian
2559,Scalzi,Italian
2560,Scalzitti,Italian
2561,Scalzo,Italian
2562,Scamardo,Italian
2563,Scanga,Italian
2564,Scanio,Italian
2565,Scannapieco,Italian
2566,Scaramella,Italian
2567,Scarangella,Italian
2568,Scarantino,Italian
2569,Scarcelli,Italian
2570,Scarcello,Italian
2571,Scardina,Italian
2572,Scardino,Italian
2573,Scarfo,Italian
2574,Scarlata,Italian
2575,Scarlata,Italian
2576,Scarlato,Italian
2577,Scarola,Italian
2578,Scarpa,Italian
2579,Scarpace,Italian
2580,Scarpati,Italian
2581,Scarpato,Italian
2582,Scarpelli,Italian
2583,Scarpinato,Italian
2584,Scarpinato,Italian
2585,Scarpino,Italian
2586,Scarpone,Italian
2587,Scarsella,Italian
2588,Scatena,Italian
2589,Scaturro,Italian
2590,Scavo,Italian
2591,Scavone,Italian
2592,Scavone,Italian
2593,Scavuzzo,Italian
2594,Scelfo,Italian
2595,Scelza,Italian
2596,Scenna,Italian
2597,Scerbo,Italian
2598,Schena,Italian
2599,Schenone,Italian
2600,Scopel,Italian
2601,Scopelliti,Italian
2602,Scordato,Italian
2603,Scorsone,Italian
2604,Scorza,Italian
2605,Scotti,Italian
2606,Scotto,Italian
2607,Scotto,Italian
2608,Scozzafava,Italian
2609,Scozzari,Italian
2610,Scrima,Italian
2611,Scrima,Italian
2612,Scrivani,Italian
2613,Scuderi,Italian
2614,Scungio,Italian
2615,Sebastiani,Italian
2616,Sebastiano,Italian
2617,Segreti,Italian
2618,Segreto,Italian
2619,Segreto,Italian
2620,Sella,Italian
2621,Sellitti,Italian
2622,Sellitto,Italian
2623,Selvaggi,Italian
2624,Selvaggio,Italian
2625,Semenza,Italian
2626,Senatore,Italian
2627,Seneca,Italian
2628,Senerchia,Italian
2629,Senese,Italian
2630,Senna,Italian
2631,Senna,Italian
2632,Senna,Italian
2633,Senne,Italian
2634,Seno,Italian
2635,Sepe,Italian
2636,Seppi,Italian
2637,Sera,Italian
2638,Serafine,Italian
2639,Serafini,Italian
2640,Serafino,Italian
2641,Serena,Italian
2642,Sereno,Italian
2643,Sergi,Italian
2644,Sergio,Italian
2645,Serino,Italian
2646,Serino,Italian
2647,Serio,Italian
2648,Serio,Italian
2649,Serpe,Italian
2650,Simione,Italian
2651,Simoncini,Italian
2652,Simone,Italian
2653,Simonelli,Italian
2654,Simonet,Italian
2655,Simonetta,Italian
2656,Simonette,Italian
2657,Simonetti,Italian
2658,Simoni,Italian
2659,Simonini,Italian
2660,Sinacore,Italian
2661,Sinacore,Italian
2662,Sinagra,Italian
2663,Sinagra,Italian
2664,Sinatra,Italian
2665,Sindoni,Italian
2666,Sinibaldi,Italian
2667,Sinopoli,Italian
2668,Siracusa,Italian
2669,Siragusa,Italian
2670,Siravo,Italian
2671,Siri,Italian
2672,Sirianni,Italian
2673,Sirico,Italian
2674,Sirna,Italian
2675,Sisco,Italian
2676,Sisti,Italian
2677,Sisto,Italian
2678,Smaldone,Italian
2679,Smeriglio,Italian
2680,Soave,Italian
2681,Soave,Italian
2682,Socci,Italian
2683,Soccio,Italian
2684,Sodaro,Italian
2685,Solano,Italian
2686,Solazzo,Italian
2687,Soldan,Italian
2688,Soldano,Italian
2689,Soldo,Italian
2690,Soldo,Italian
2691,Soli,Italian
2692,Solimine,Italian
2693,Sollami,Italian
2694,Sollecito,Italian
2695,Somma,Italian
2696,Somma,Italian
2697,Soprano,Italian
2698,Soracco,Italian
2699,Sorace,Italian
2700,Spinazzola,Italian
2701,Spinello,Italian
2702,Spinello,Italian
2703,Spinello,Italian
2704,Spinnato,Italian
2705,Spino,Italian
2706,Spinola,Italian
2707,Spinola,Italian
2708,Spinosa,Italian
2709,Spirito,Italian
2710,Spizzirri,Italian
2711,Sposato,Italian
2712,Sposito,Italian
2713,Squicciarini,Italian
2714,Squillante,Italian
2715,Squitieri,Italian
2716,Stabile,Italian
2717,Staffa,Italian
2718,Staffieri,Italian
2719,Stagnaro,Italian
2720,Stagnitta,Italian
2721,Stagno,Italian
2722,Stallone,Italian
2723,Stanco,Italian
2724,Stanco,Italian
2725,Stano,Italian
2726,Stano,Italian
2727,Stanzione,Italian
2728,Stasio,Italian
2729,Stavola,Italian
2730,Stefanelli,Italian
2731,Stefani,Italian
2732,Stefanini,Italian
2733,Stefano,Italian
2734,Stella,Italian
2735,Stellato,Italian
2736,Stello,Italian
2737,Stephani,Italian
2738,Stigliano,Italian
2739,Storino,Italian
2740,Storti,Italian
2741,Storto,Italian
2742,Strada,Italian
2743,Strazza,Italian
2744,Striano,Italian
2745,Strollo,Italian
2746,Stumpo,Italian
2747,Sturniolo,Italian
2748,Subia,Italian
2749,Sulla,Italian
2750,Tartaglia,Italian
2751,Tartaglione,Italian
2752,Tarulli,Italian
2753,Tasca,Italian
2754,Tassi,Italian
2755,Tassinari,Italian
2756,Tasso,Italian
2757,Tasso,Italian
2758,Tassone,Italian
2759,Tata,Italian
2760,Tauriello,Italian
2761,Tauro,Italian
2762,Tavani,Italian
2763,Tavella,Italian
2764,Taverna,Italian
2765,Taverna,Italian
2766,Taverna,Italian
2767,Tavolacci,Italian
2768,Tedeschi,Italian
2769,Tedesco,Italian
2770,Tedone,Italian
2771,Tedone,Italian
2772,Telesca,Italian
2773,Telesco,Italian
2774,Tella,Italian
2775,Tello,Italian
2776,Tempesta,Italian
2777,Tenaglia,Italian
2778,Tenuta,Italian
2779,Tepedino,Italian
2780,Terenzi,Italian
2781,Terenzi,Italian
2782,Teresi,Italian
2783,Terracciano,Italian
2784,Terracina,Italian
2785,Terrano,Italian
2786,Terreri,Italian
2787,Terzi,Italian
2788,Tesauro,Italian
2789,Tesoriero,Italian
2790,Tesoro,Italian
2791,Tessaro,Italian
2792,Tessitore,Italian
2793,Testa,Italian
2794,Testani,Italian
2795,Testo,Italian
2796,Teti,Italian
2797,Tiano,Italian
2798,Tiberi,Italian
2799,Tiberio,Italian
2800,Torcivia,Italian
2801,Torelli,Italian
2802,Torello,Italian
2803,Torello,Italian
2804,Torello,Italian
2805,Toriello,Italian
2806,Torino,Italian
2807,Torino,Italian
2808,Tornabene,Italian
2809,Tornatore,Italian
2810,Tornetta,Italian
2811,Torno,Italian
2812,Torno,Italian
2813,Toro,Italian
2814,Toro,Italian
2815,Torre,Italian
2816,Torregrossa,Italian
2817,Torres,Italian
2818,Torri,Italian
2819,Torrisi,Italian
2820,Torti,Italian
2821,Tortora,Italian
2822,Tortora,Italian
2823,Tortorella,Italian
2824,Tortorella,Italian
2825,Tortorelli,Italian
2826,Tortorello,Italian
2827,Tortorice,Italian
2828,Tortorici,Italian
2829,Toscani,Italian
2830,Toscano,Italian
2831,Tosi,Italian
2832,Toso,Italian
2833,Tosti,Italian
2834,Tota,Italian
2835,Toti,Italian
2836,Totino,Italian
2837,Toto,Italian
2838,Toto,Italian
2839,Tozzi,Italian
2840,Tozzi,Italian
2841,Tozzi,Italian
2842,Trabucco,Italian
2843,Traficante,Italian
2844,Traina,Italian
2845,Traino,Italian
2846,Trama,Italian
2847,Tramontana,Italian
2848,Tramontano,Italian
2849,Tramontano,Italian
2850,Tucci,Italian
2851,Tucciarone,Italian
2852,Tuccillo,Italian
2853,Tuccio,Italian
2854,Tufano,Italian
2855,Tufaro,Italian
2856,Tufo,Italian
2857,Tulli,Italian
2858,Tullio,Italian
2859,Tullo,Italian
2860,Tumbarello,Italian
2861,Tuminello,Italian
2862,Tumminello,Italian
2863,Tumminia,Italian
2864,Tumolo,Italian
2865,Turano,Italian
2866,Turchi,Italian
2867,Turco,Italian
2868,Turi,Italian
2869,Turiano,Italian
2870,Turo,Italian
2871,Turri,Italian
2872,Turrisi,Italian
2873,Turro,Italian
2874,Tursi,Italian
2875,Turturro,Italian
2876,Tusa,Italian
2877,Tuscano,Italian
2878,Tutino,Italian
2879,Tuzzolino,Italian
2880,Uberti,Italian
2881,Uccello,Italian
2882,Ucci,Italian
2883,Ugolini,Italian
2884,Uliano,Italian
2885,Ungaro,Italian
2886,Urbani,Italian
2887,Urciuoli,Italian
2888,Urgo,Italian
2889,Ursillo,Italian
2890,Ursini,Italian
2891,Ursino,Italian
2892,Urso,Italian
2893,Uva,Italian
2894,Uzzo,Italian
2895,Vacanti,Italian
2896,Vacca,Italian
2897,Vaccarella,Italian
2898,Vaccarelli,Italian
2899,Vaccarello,Italian
2900,Vastano,Italian
2901,Vastola,Italian
2902,Vecchi,Italian
2903,Vecchiarelli,Italian
2904,Vecchio,Italian
2905,Vecchione,Italian
2906,Vecellio,Italian
2907,Vecera,Italian
2908,Vellucci,Italian
2909,Velotta,Italian
2910,Veltre,Italian
2911,Vena,Italian
2912,Venanzi,Italian
2913,Vendetti,Italian
2914,Venditti,Italian
2915,Venditto,Italian
2916,Venezia,Italian
2917,Veneziale,Italian
2918,Veneziano,Italian
2919,Venezio,Italian
2920,Venier,Italian
2921,Venneri,Italian
2922,Veno,Italian
2923,Venti,Italian
2924,Ventimiglia,Italian
2925,Vento,Italian
2926,Ventola,Italian
2927,Ventre,Italian
2928,Ventre,Italian
2929,Ventrella,Italian
2930,Ventrella,Italian
2931,Ventresca,Italian
2932,Ventrone,Italian
2933,Ventura,Italian
2934,Venturella,Italian
2935,Venturelli,Italian
2936,Venturi,Italian
2937,Venturini,Italian
2938,Venturino,Italian
2939,Venturo,Italian
2940,Venuti,Italian
2941,Venuto,Italian
2942,Venzon,Italian
2943,Verde,Italian
2944,Verderame,Italian
2945,Verderosa,Italian
2946,Verdi,Italian
2947,Verdone,Italian
2948,Verducci,Italian
2949,Verga,Italian
2950,Vinci,Italian
2951,Viola,Italian
2952,Virgili,Italian
2953,Virgilio,Italian
2954,Virginia,Italian
2955,Virzi,Italian
2956,Visalli,Italian
2957,Viscardi,Italian
2958,Visco,Italian
2959,Visco,Italian
2960,Viscomi,Italian
2961,Visconti,Italian
2962,Viscuso,Italian
2963,Viselli,Italian
2964,Vita,Italian
2965,Vita,Italian
2966,Vitacco,Italian
2967,Vitale,Italian
2968,Vitali,Italian
2969,Vitanza,Italian
2970,Vitela,Italian
2971,Vitelli,Italian
2972,Vitello,Italian
2973,Viti,Italian
2974,Vitiello,Italian
2975,Vito,Italian
2976,Vitolo,Italian
2977,Vitrano,Italian
2978,Vitti,Italian
2979,Vittone,Italian
2980,Vittori,Italian
2981,Vittoria,Italian
2982,Vittoria,Italian
2983,Vittorio,Italian
2984,Vitucci,Italian
2985,Vitulli,Italian
2986,Vitullo,Italian
2987,Vivenzio,Italian
2988,Viviani,Italian
2989,Viviano,Italian
2990,Vivirito,Italian
2991,Vivolo,Italian
2992,Vivona,Italian
2993,Vizza,Italian
2994,Vizzini,Italian
2995,Voce,Italian
2996,Voci,Italian
2997,Volante,Italian
2998,Volino,Italian
2999,Vollaro,Italian
3000,Zappa,Italian
3001,Zappala,Italian
3002,Zappone,Italian
3003,Zappulla,Italian
3004,Zara,Italian
3005,Zara,Italian
3006,Zarcone,Italian
3007,Zarella,Italian
3008,Zarlengo,Italian
3009,Zaro,Italian
3010,Zarrella,Italian
3011,Zarrilli,Italian
3012,Zarro,Italian
3013,Zavaglia,Italian
3014,Zecca,Italian
3015,Zecca,Italian
3016,Zegarelli,Italian
3017,Zegarelli,Italian
3018,Zella,Italian
3019,Zello,Italian
3020,Zello,Italian
3021,Zema,Italian
3022,Zeni,Italian
3023,Zeno,Italian
3024,Zeno,Italian
3025,Zeoli,Italian
3026,Zeolla,Italian
3027,Zeppieri,Italian
3028,Zezza,Italian
3029,Zingale,Italian
3030,Zingarelli,Italian
3031,Zingarelli,Italian
3032,Zingaro,Italian
3033,Zini,Italian
3034,Zinni,Italian
3035,Zinno,Italian
3036,Zino,Italian
3037,Zirpoli,Italian
3038,Zisa,Italian
3039,Zizzi,Italian
3040,Zizzo,Italian
3041,Zocchi,Italian
3042,Zocco,Italian
3043,Zoda,Italian
3044,Zola,Italian
3045,Zola,Italian
3046,Zola,Italian
3047,Zolezzi,Italian
3048,Zolla,Italian
3049,Zolla,Italian
